mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP,ESTP PLAYLIST,65r8dT97EcHxBl2pW0jhzx,50,0.6649200000000001,0.1287224256186266,0.7001999999999999,0.1507454943991118,-5.622120000000001,2.1904058019332533,0.6,0.4948716593053936,0.114472,0.0927350252832537,0.1246879579999999,0.1786194631882643,0.21152,0.1643469525617269,0.51926,0.2126445544344182,127.7013,26.070372959647163,0.0392953398,0.1341965557658342,4.0,3.0,6.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTP,SP,This Is EST Gee,37i9dQZF1DZ06evO2JD1f2,50,0.7399,0.1141229644743255,0.61672,0.1078704892404757,-6.931959999999999,1.4713836187308145,0.58,0.4985693819032897,0.254786,0.1098763925360434,0.06732542,0.0765376373419066,0.197816,0.106852282853575,0.451016,0.206582050072713,124.97822000000002,34.68032391469496,9.146e-07,4.244360104170891e-06,2.0,3.0,9.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTP,SP,estp/istp side character cooler than the main character,2XsGxxSkPKNPH4xxsahOVp,50,0.64708,0.1403256911325817,0.668442,0.181325574915309,-7.294340000000001,3.124781426543858,0.6,0.4948716593053935,0.110178,0.0922490623590421,0.1055786456,0.1448430081897989,0.229868,0.1855125293529759,0.42847,0.2629350422225448,128.92116,27.796110532759577,0.1316819362,0.2620581566417499,0.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,7.0,2.0,1.0,3.0,1.0,3.0,0.0
ESTP,SP,ESTP ENERGY,71gVoSLHPKIlPOyGbsjMwC,50,0.6495000000000001,0.1482799682343904,0.78298,0.1325921304649129,-4.89676,1.5877509900896338,0.52,0.5046720495044484,0.080402,0.0642441881433961,0.06119142,0.1012915811041327,0.219122,0.1453402331898276,0.62316,0.1966882294186328,126.95542,30.146326351538583,0.0101020819999999,0.0481714601640505,2.0,1.0,4.0,0.0,5.0,0.0,4.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,4.0,1.0,6.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0
ESTP,SP,ESTP 8w7,2IIkwG5uOYgCNhq5ZiO2sb,50,0.6811200000000001,0.1665815532330966,0.7228,0.166195483619472,-6.102600000000001,2.669487568345472,0.52,0.5046720495044484,0.157686,0.132951654570604,0.1123578079999999,0.1526679723677227,0.22067,0.1779148021855817,0.5914519999999999,0.2411821415529798,128.89162,31.2327365617931,0.109541507,0.2670190480726031,2.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0
ESTP,SP,This Is Esteman,37i9dQZF1DZ06evO2kr0HV,42,0.7014047619047619,0.0962844007637256,0.6495952380952381,0.1384709284490852,-7.033357142857144,1.8113800401422624,0.3809523809523809,0.4915074349923197,0.0528880952380952,0.035200694300116,0.308775,0.2584149415869095,0.1437761904761904,0.086167813609298,0.6805238095238095,0.2000547776320931,120.73857142857142,30.646534386605737,0.0006145576190476,0.0023044803002569,3.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0
ESTP,SP,Estp 😋,5nkqr7vgFYYGnDRQlsDv0k,50,0.67548,0.1398527272030204,0.6871400000000001,0.1888490391604805,-6.401279999999999,2.792333769301885,0.52,0.5046720495044485,0.112244,0.1079194298104481,0.1395797879999999,0.1948089394073448,0.221044,0.1591393487174183,0.5769660000000001,0.2056726263472401,121.83096000000002,30.42031108064586,0.0079021436,0.0294856345569265,3.0,2.0,5.0,0.0,4.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0
ESTP,SP,estpañol,0miAIh29Aix3QU82J0QS7e,50,0.59112,0.1343154435176645,0.67336,0.1490738428170579,-5.75902,1.654973290246272,0.84,0.3703280399090204,0.0418579999999999,0.0235579882894295,0.340068,0.2248120988101587,0.2086019999999999,0.2090058074478764,0.5209560000000001,0.2466821777105108,118.63858,28.965749264478784,5.9254e-05,0.0002771352921132,6.0,0.0,6.0,1.0,2.0,5.0,1.0,1.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0
ESTP,SP,estp with superiority issues ,41x9pjpmeiMz6vvTRjevoY,50,0.7555399999999999,0.1303626355007211,0.66298,0.1497388870190849,-6.253960000000001,2.5103797904390683,0.52,0.5046720495044485,0.1708859999999999,0.1360850304562765,0.1459779999999999,0.1687948188947584,0.1879659999999999,0.1579159549266892,0.543062,0.2103230371478646,127.43508,24.12798451103817,0.0083952322,0.0359843602943511,2.0,4.0,4.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,2.0,7.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0
ESTP,SP,This Is Estelle,37i9dQZF1DZ06evO3t9Iha,50,0.6217,0.1430919855426243,0.63212,0.1908945258513192,-6.9625,2.7690978362150034,0.5,0.5050762722761054,0.1390259999999999,0.1242085997384222,0.2195824,0.2333086697441737,0.224644,0.1857650679580781,0.4750980000000001,0.2099123300867507,113.30108,27.80320041836324,0.0267479338,0.0930287779904403,6.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0
ESTP,SP,estp 7w3,0ddZJDBW7hkjXO6PYOwYTh,50,0.6135200000000001,0.1552501917577441,0.62938,0.1290584253075216,-7.3476,2.1198432556610003,0.58,0.4985693819032897,0.172486,0.1356141781312119,0.167916,0.1882115538972253,0.276586,0.2175301611834317,0.456104,0.2205782474519633,117.81086,32.04602024640598,0.0563671974,0.2005262661640848,5.0,1.0,5.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0,0.0
ESTP,SP,ESTP with an ego,2usBKebkJ5o2Y0oc4gGxtW,50,0.7666,0.1196818912870314,0.6990399999999998,0.1514258705958605,-5.852999999999998,2.609576437599303,0.5,0.5050762722761054,0.112148,0.0996534141668113,0.108574228,0.1663167842797176,0.235396,0.1624081165157828,0.6307999999999999,0.2126461082337007,121.45776,22.565841639079185,0.0004350432,0.0023493403824316,5.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,5.0,0.0,3.0,4.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0
ESTP,SP,This Is EstA,37i9dQZF1DZ06evO1y4kJ9,50,0.6836,0.1248945677810868,0.65786,0.1057208511474767,-7.52806,1.9773626158835609,0.52,0.5046720495044484,0.1958979999999999,0.1137361617328204,0.1788959999999999,0.1392662124955552,0.1946999999999999,0.1288666562848622,0.4891179999999999,0.1896743457204737,111.53026,28.68297847854034,2.906e-06,1.4790779118720412e-05,5.0,4.0,5.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0
ESTP,SP,raging estp / entp,1D2xEzvk5fnnyXdUzhZyxt,50,0.6536600000000001,0.1331383521616762,0.7244000000000002,0.1563615642525688,-5.56382,2.327089481892498,0.54,0.5034574339058886,0.1086739999999999,0.1105893042213543,0.11414222,0.1525269817588377,0.2093279999999999,0.1626796627405766,0.62086,0.1987046839623349,128.30246,27.72740169845251,0.0202519985999999,0.0732239089048487,4.0,2.0,3.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0
ESTP,SP,This Is Esthero,37i9dQZF1DZ06evO15lEo9,38,0.6607368421052632,0.1138257758797322,0.5767368421052632,0.1797488765082397,-8.177447368421053,2.342824406535358,0.5526315789473685,0.5038966228735667,0.0797763157894736,0.0755420464062824,0.3185126315789473,0.3239808352333657,0.1453657894736841,0.0781730314882478,0.4996157894736842,0.1778176070179106,113.63292105263154,24.01898309320019,0.0488383907894736,0.1167463355977352,3.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0
ESTP,SP,This Is ESTA.,37i9dQZF1DZ06evO2N1nEI,50,0.62494,0.1824199472175593,0.3933179999999999,0.2416684410171784,-12.79938,7.321531706284038,0.32,0.4712120714991611,0.111496,0.1027571795197646,0.40185084,0.3158394783110081,0.13641,0.0714292064257488,0.391734,0.2417755668771671,111.53918,25.80218481469809,0.3773559255999999,0.4002557474894668,0.0,7.0,2.0,0.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,3.0,1.0,6.0
ESTP,SP,ESTP songs,52Nr2jMtUOgmHKAFPLQ6Jb,50,0.65288,0.1556177472697318,0.7369999999999999,0.1602002573311903,-5.509179999999999,2.275935400342156,0.5,0.5050762722761054,0.100382,0.0881085153984238,0.082772232,0.1615590971931683,0.23327,0.1910881431941494,0.493402,0.2184535036597593,127.18368,26.827967521302867,0.0160635764,0.0826863608702901,4.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,5.0,6.0,1.0,2.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0
ESTP,SP,This Is Estirpe,37i9dQZF1DZ06evO02YYUg,37,0.5398108108108108,0.1480677093310575,0.7691891891891891,0.195813663953747,-6.879,3.295156023957321,0.5675675675675675,0.5022472023339226,0.082581081081081,0.1006288473048852,0.0341177891891891,0.0850430228626787,0.2121351351351351,0.2195073641085826,0.4995054054054052,0.200656536214312,121.2295945945946,30.496993365885416,0.0689652145945945,0.2250176639500352,2.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
ESTP,SP,This Is Esther,37i9dQZF1DZ06evO4jJXE5,41,0.5539024390243903,0.1489190728009761,0.5209024390243903,0.2497666716035236,-10.51790243902439,4.3022729853234445,0.8536585365853658,0.3578390427102733,0.0746292682926829,0.0891653583066384,0.417513975609756,0.3410379873618544,0.1681926829268292,0.1531119123227254,0.602,0.2114548415146837,116.12853658536586,22.77035209663825,0.0014402985365853,0.006648919953669,6.0,0.0,1.0,1.0,6.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
ESTP,SP,entp x estp playlist,6ATL6hBF9GeJDRn3SG3N9S,50,0.67476,0.1359070150312112,0.78836,0.1288426916191736,-4.6405400000000006,1.8099822776221104,0.56,0.5014265364224069,0.090712,0.0770720697444533,0.050916116,0.1051992463256783,0.193358,0.1337272583603336,0.53722,0.2127707677098448,122.6714,26.36396088587291,0.082375008,0.2340039910456932,3.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
ESTP,SP, ESTPxINFJ 🫂,7neFS2B1ibFaLuLD9fvPAh,50,0.58514,0.1592046571465258,0.61094,0.2070564755848815,-6.980659999999999,3.966034474568948,0.44,0.5014265364224069,0.059088,0.0532746930003891,0.2173441799999999,0.2838589135366939,0.154924,0.1140365919790839,0.47066,0.2357880932065043,120.75232,28.85049904031301,0.0626824752,0.1738693237708688,4.0,3.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0
ESTP,SP,This Is < E S C P >,37i9dQZF1DZ06evO3uAO7D,44,0.6515000000000001,0.1095407962656453,0.5296136363636363,0.1597547853356266,-9.96375,2.830868755839928,0.5227272727272727,0.5052577681363806,0.039775,0.0119301674484827,0.1620170659090909,0.2107010370592031,0.1827454545454545,0.1445041070544451,0.3986795454545455,0.2508586126194792,120.93795454545452,34.42465269687134,0.797826590909091,0.1946441436217574,5.0,2.0,0.0,1.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
ESTP,SP,"MIX (Delincuentes, Ojos, Muchachito, Estpa)",49K2FkTtjEp2JEyUWxY4qw,50,0.68964,0.0942289352847519,0.7670200000000001,0.1232224618405297,-6.61042,1.674033307278428,0.7,0.4629100498862757,0.0880379999999999,0.1076593491774222,0.3054006,0.1709365758308487,0.255978,0.2321846901120937,0.7504400000000001,0.1943513712588724,106.60818,18.82539524878724,0.012467352,0.0875277006397865,4.0,0.0,2.0,1.0,4.0,0.0,1.0,7.0,0.0,2.0,5.0,7.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
ESTP,SP,This Is Ester,37i9dQZF1DZ06evO4ijqOL,50,0.5884,0.1755503300120707,0.5780660000000001,0.2470471933845508,-9.51278,4.872786812283005,0.82,0.3880879344916035,0.051234,0.0332711593560843,0.349769668,0.3135850250576925,0.1933899999999999,0.1425304081412031,0.5167919999999999,0.2903260741346684,132.46274000000005,31.134113160948967,0.0817459543999999,0.2245049227549763,9.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0
ESTP,SP,estp type beat,05rbhYfUXnrPBEaQEoxOvV,22,0.5690909090909091,0.1779964978496859,0.6269545454545455,0.1509388009923944,-6.908818181818183,2.4348700099528857,0.7272727272727273,0.4558423058385519,0.0799,0.0727344092277808,0.2232091045454544,0.1931987743041384,0.19025,0.1639357387166429,0.5088636363636363,0.2470327326401726,130.47568181818187,35.56312773939077,0.0002037781818181,0.0004955448080036,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ESTP,SP,This Is Estate,37i9dQZF1DZ06evO37pQCB,38,0.6068684210526315,0.1692837328837628,0.7187947368421053,0.2125487822510761,-8.221710526315789,5.068183825821499,0.5526315789473685,0.5038966228735667,0.0693973684210526,0.0662823790812566,0.1483469736842105,0.2532958990765528,0.1766710526315789,0.1122994594771587,0.5451289473684211,0.2532246827428428,122.07744736842106,18.946910234734872,0.3383499186842105,0.3630741370179532,3.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ESTP,SP,Rock en estpañol,0ohs39U5ITWwwuKHIdwpOs,50,0.64854,0.1294502047514954,0.6755599999999999,0.1821680273925192,-7.690039999999999,2.9063677026242125,0.52,0.5046720495044484,0.048254,0.0419547725873605,0.2248056,0.2229732124905755,0.2009719999999999,0.1915100658515081,0.6077800000000001,0.2144826989835435,121.48052,29.234044865421367,0.0195575954,0.0817293142986013,5.0,0.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,1.0,2.0,7.0,3.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0
ESTP,SP,This Is Esterházy Ensemble,37i9dQZF1DZ06evO2q4CBQ,27,0.2588888888888889,0.116197886030464,0.0711492592592592,0.0553678728649028,-17.100296296296296,2.599336628609674,0.8888888888888888,0.3202563076101744,0.0385481481481481,0.0043238489237795,0.9654444444444444,0.0518372700294157,0.1146407407407407,0.0261198312407562,0.2206592592592592,0.1808182986384595,107.17192592592592,22.6832218135003,0.8201592592592591,0.1785720286892642,0.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
ESTP,SP,ESTP sx/so 872 sang-chol,0ukcoaouyfpsDDikH06GQF,50,0.63886,0.1256870116517979,0.77776,0.1673999926852459,-5.4205,2.6319801752401446,0.72,0.4535573676110727,0.125254,0.1167702859358964,0.177029088,0.2287542638056407,0.32742,0.2379520136841177,0.6775200000000001,0.1708069969412308,130.88978,28.991679891130765,0.0107655313999999,0.0530604685467238,10.0,0.0,8.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0
ESTP,SP,Estp,1xkAq0nZQWrYMHPOS4Ihm7,14,0.6249285714285714,0.1152525416277157,0.7822142857142858,0.117454527090555,-7.043785714285713,2.500542900392492,0.6428571428571429,0.4972451580988469,0.0901999999999999,0.0571837927549944,0.2691428571428571,0.1647259202166094,0.1835999999999999,0.2138415013328977,0.7633571428571428,0.1357897736847758,116.66735714285714,27.60287320219552,0.0004746721428571,0.0012894572898834,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ESTP,SP,ESTP / ISTP 🛹🔥🪓,2HtJfJjMNMzTwr214dhfEy,50,0.6523400000000001,0.1638642556682643,0.75228,0.1972734598449159,-5.6108400000000005,3.1845393243876625,0.64,0.4848732213850611,0.117774,0.1002734034161255,0.089400682,0.132615740849002,0.240142,0.1474746468560142,0.5742,0.2057396809721708,127.80410000000002,31.101580968576144,0.0769439547999999,0.2138328886262008,0.0,0.0,3.0,0.0,2.0,1.0,4.0,5.0,6.0,1.0,1.0,7.0,0.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0
ESTP,SP,estpy enlokeciendo,2COrbMgdQwvzpkKCg6pQhN,50,0.59002,0.1413408804620797,0.6568,0.2172103278635991,-6.576300000000001,2.690387273920517,0.62,0.4903143514780145,0.06172,0.0617470713178085,0.24851606,0.2979646165513419,0.152612,0.1211223275057417,0.5533,0.2311932886886941,124.51295999999998,32.362982107592096,0.1092439601999999,0.2431135589496284,4.0,1.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,0.0
ESTP,SP,Estp ,4F46Aa7njpAehlW9AwC1LV,13,0.6123076923076923,0.1605035745268542,0.7088461538461538,0.1603937063155566,-6.061076923076923,3.213357109045992,0.4615384615384615,0.5188745216627708,0.0968692307692307,0.133485232545373,0.1402356923076923,0.1760376160594588,0.1987153846153846,0.175041670496646,0.4773846153846153,0.1832232420034543,135.6560769230769,31.75588628234021,0.0793219115384615,0.1819422145445774,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
ESTP,SP,EstPlay ,1M9339EXKqDGAqe0X2xD4r,50,0.59202,0.1461861393803761,0.60496,0.1997463657047229,-7.37544,3.275264165448245,0.5,0.5050762722761054,0.055458,0.0344562253490733,0.2806033999999999,0.2986333910729245,0.17369,0.1027464925663833,0.5086200000000001,0.2196852934614998,116.98669999999998,28.428417237377968,0.0961633314,0.23767740881009,2.0,1.0,2.0,2.0,0.0,3.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0
ESTP,SP,ESTPOKER22,7c7vRYKebzpKf7w0M5fJbc,50,0.7563200000000001,0.127733849572189,0.61434,0.16942587446661,-8.2624,3.1369827567786417,0.76,0.4314191105869001,0.0945,0.072460255115674,0.1606381999999999,0.1487824815325366,0.151312,0.1220646978667711,0.7234399999999997,0.2096249478843351,115.50658,31.86484478331721,0.0322935472,0.109460950182888,7.0,1.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0
ESTP,SP,tell me all the ways to stay away,3V58i9laro5CBGjIuYkA7d,30,0.5368333333333334,0.1422986377266155,0.6592,0.1916453981203035,-7.339333333333333,3.470273101976104,0.5666666666666667,0.5040069329937308,0.0581233333333333,0.0497071123984134,0.1515071633333333,0.2643868686272793,0.21546,0.1743053258529115,0.37518,0.1866955725977084,122.86376666666666,32.59549843119692,0.0770217866666666,0.1764907675840213,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0
ESTP,SP,estp,0wgCCdUOnLuSOjwItHBJDE,9,0.7073333333333334,0.1343428449899733,0.6941111111111112,0.1648889356843299,-5.243222222222222,2.29828695868128,0.4444444444444444,0.5270462766947299,0.1183555555555555,0.0790311032301699,0.1220092222222222,0.2147211224424473,0.1488111111111111,0.0932239299274124,0.4682222222222221,0.1736633077090392,130.44955555555555,28.430850379082543,0.0845455011111111,0.248824290358455,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ESTP,SP,ESTP,0F3ie4jLk8n6nGo7UGilTx,19,0.626157894736842,0.1318683110606498,0.8137894736842105,0.1559332403260975,-4.2449473684210535,2.04200711375636,0.5263157894736842,0.512989176042577,0.1166631578947368,0.1277712157226793,0.0202077894736842,0.047891564062971,0.3197526315789473,0.2761230147927652,0.4783421052631579,0.2249360435417377,129.87284210526315,31.151745241395307,0.1059589610526315,0.2780930795536142,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
ESTP,SP,estp.,5Yhcz9IfscldUYhlHiOwDM,50,0.62726,0.1039585494319731,0.7694200000000001,0.1417569189903359,-5.09652,2.0021225598074146,0.66,0.4785181206984066,0.1016939999999999,0.0891103887985948,0.1213515199999999,0.1575922723867188,0.168714,0.1347047201724375,0.538652,0.2104041856105742,124.70818,24.84426557306329,0.013953637,0.0553127445151544,9.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0
ESTP,SP,S7 ESTP 📚,62zqKtAhavhhPLTR5R2JuW,31,0.5802903225806452,0.1645975280390296,0.560258064516129,0.2292474598538931,-9.524645161290325,4.024703604394467,0.4193548387096774,0.5016103101271011,0.1005290322580645,0.1029634536896413,0.4107757096774194,0.3571142556804655,0.2203870967741936,0.1732221920769881,0.3681903225806451,0.2500700653214864,122.4255806451613,31.798436948770703,0.4068630387096774,0.4074140249858978,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
ESTP,SP,Estp ,1Qd8yvdBeVF1wDmrmf69vo,50,0.61874,0.1514013196502485,0.68188,0.1652748656768167,-6.1875800000000005,2.634003115380985,0.4,0.4948716593053936,0.07876,0.0647815418407535,0.088986258,0.1092904880237499,0.229678,0.1537322457510898,0.4700799999999999,0.2346970117980601,131.24994,26.424450552401773,0.0746633032,0.2083935062103789,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
ESTP,SP,Estp,01QUPcqLJj9LWKkcD7gafW,50,0.6652600000000001,0.1506911708747125,0.7524000000000001,0.155328486683899,-5.27102,2.4171130569760453,0.54,0.5034574339058886,0.0814559999999999,0.0832343119005078,0.070740142,0.1195253481466743,0.1867319999999999,0.166497791172454,0.5356399999999999,0.2516545056304011,129.76342,25.517298847108663,0.0464655514,0.1652924012151605,2.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,8.0,0.0,2.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0
ESTP,SP,💪ESTP🌟,2BcrWe3EJtJB2LPQRJbzGX,15,0.6790000000000002,0.1165865711453449,0.8098,0.1362650778026836,-4.4486,0.9672717006390412,0.5333333333333333,0.5163977794943222,0.1653999999999999,0.1268307477366138,0.0532166666666666,0.0676133288493861,0.251,0.2111377140297637,0.6090666666666668,0.2006619284363865,129.93313333333333,24.84845623795417,0.096554844,0.2576996402768438,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ESTP,SP,ESTPBG,0zCrZQdHaTehNHZkvigURP,50,0.7109000000000001,0.115707627674414,0.5348,0.1236127924163983,-7.97206,2.206626045919564,0.34,0.4785181206984065,0.158452,0.123107197753728,0.286671,0.2073007871082844,0.178998,0.1311923256995201,0.485944,0.2086496322663856,120.52922,21.42906108134846,0.0099434428,0.0426875095199664,4.0,5.0,3.0,2.0,0.0,0.0,7.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0
ESTP,SP,Estpañol🇪🇦,2SZEGFcTKxzaptkerb1LXF,50,0.63682,0.0949770520081733,0.72342,0.1581677087196772,-5.475499999999999,1.4829972305147052,0.76,0.4314191105869001,0.05633,0.038691549728696,0.2928604,0.2049577414877396,0.184844,0.1313744549455673,0.55842,0.2386607266581152,120.87806,26.78393727622462,0.0032657442,0.0163898833544319,6.0,2.0,3.0,0.0,6.0,0.0,1.0,6.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,0.0
ESTP,SP,ESTP,0b6pTiijwe1yUAyo5Bsh2G,16,0.6768125,0.1427609744759867,0.7909375,0.1081723740148102,-3.8015625,1.4427473314825434,0.375,0.5,0.06868125,0.0449706158693281,0.034229625,0.0452520802790693,0.2264625,0.2298960312112122,0.693125,0.184497470624035,129.1141875,20.54177742137147,4.261125e-05,0.0001181195028703,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
