mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,INFJ,3cpZKXciFBe0YkqheoDFJA,50,0.44268,0.1111862640172897,0.48926,0.1882390805028845,-10.04612,3.118126181421353,0.7,0.4629100498862757,0.031686,0.0067421915531061,0.4393242,0.3187761555757153,0.131516,0.0616602122895456,0.27701,0.2072491453910151,119.66632,30.292717895351466,0.3899402339999999,0.3530006853406526,2.0,1.0,1.0,0.0,2.0,6.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,8.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,0.0
INFJ,NF,De ENTP para INFJ 🫶,42lTTBfhruJxJiNrNafJrM,50,0.5704600000000001,0.1655524098530833,0.71236,0.1724668273338738,-7.438820000000001,2.9977321951564573,0.5,0.5050762722761054,0.05518,0.0465508061264293,0.21202306,0.2543122979879956,0.156214,0.1182637177787724,0.5589620000000001,0.2607893487949574,123.12898,27.395791402904,0.0821023248,0.1876247934924146,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,2.0,5.0,4.0,2.0,3.0,5.0,2.0
INFJ,NF, INFJ,0dR6ROgXdzyQtXgyQ0ojQd,50,0.58446,0.1339392506218504,0.58386,0.1512909091243537,-8.95476,2.5248291157370377,0.78,0.4184519575964803,0.0446499999999999,0.0333031790478608,0.355589906,0.2556950001563058,0.16433,0.0825149516445229,0.5530799999999999,0.2154479756323592,117.91234,30.352912486156,0.2715071322,0.3145168244262474,0.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,4.0,0.0,4.0,0.0,5.0,2.0,3.0,2.0,3.0,0.0,3.0
INFJ,NF,ENFJ x INFJ,77hyTLYxP7gK2Gpr0aEXeh,50,0.53474,0.1391846241214766,0.412284,0.2095516694940775,-10.918939999999996,3.4562501114735933,0.76,0.4314191105869001,0.047978,0.041432479076794,0.6291924000000001,0.3304947339267391,0.149192,0.0884754937591103,0.387184,0.2045368609661289,115.98506,27.39714113374696,0.0711437226,0.218263027750987,1.0,7.0,3.0,2.0,1.0,4.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0
INFJ,NF,infj anthem,0oGbDNtZFmyLZRO4K1tfUH,49,0.4943673469387755,0.1063443098849108,0.5582448979591836,0.2228457548219773,-8.180244897959184,3.694161584686776,0.5918367346938775,0.4965869908241479,0.0538979591836734,0.045243510076934,0.2802018224489795,0.3192324895836674,0.1867714285714286,0.1422498667251865,0.3334061224489796,0.1909754122570093,117.55979591836736,27.44539451193617,0.0763358281632653,0.2106613415600269,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,1.0
INFJ,NF,Kpop INFJ songs🥲💔,3GNwTZ3KHJKP9ESoR6wbD5,33,0.5806060606060605,0.1022790115914365,0.6553030303030303,0.1552444614246521,-6.111060606060605,2.031913567603731,0.3939393939393939,0.4961976634488731,0.0717787878787878,0.0666840346221256,0.1716067575757576,0.1919968138295253,0.1849393939393939,0.1033027889852021,0.3611333333333333,0.1935978994376402,109.66230303030304,26.97083537648219,0.0143357142424242,0.0780843782679451,1.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0
INFJ,NF,my infj mind,4ruXi2yrTq4MYDRQ7hhsWW,50,0.6136,0.1479651089594697,0.63842,0.2156234520204712,-6.49146,3.115004885572871,0.7,0.4629100498862757,0.087344,0.1021303631919239,0.27972182,0.3088425739525235,0.152672,0.0960894970582007,0.56932,0.2499426415832893,118.44326,30.410704436411454,0.0058893166,0.0261412943268967,2.0,4.0,2.0,7.0,0.0,3.0,0.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0
INFJ,NF,INFJs,3Nmf46vI85UhU0yizhna27,33,0.4713939393939393,0.1050315248490719,0.4799393939393939,0.2159698965414421,-8.989818181818181,4.080203613596887,0.6363636363636364,0.488504210459197,0.0519030303030303,0.0524824106537638,0.4464924848484848,0.3493452012748387,0.1467090909090909,0.1065683066266548,0.2924606060606061,0.1806793827118114,116.34854545454546,27.42082120977017,0.0710901248484848,0.1743901171392316,3.0,3.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
INFJ,NF,INFJ,7kAsqscmbNncvHPjTc3ZDZ,50,0.5677,0.131452831611858,0.59646,0.2033593592131717,-7.298179999999999,2.564544067287834,0.5,0.5050762722761054,0.054918,0.0507694938533214,0.2527916199999999,0.3226452979419926,0.1852339999999999,0.1341070401140941,0.412348,0.2474586918651108,111.09426,29.182776666236347,0.0583243854,0.1823110064836237,1.0,5.0,2.0,3.0,1.0,5.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,6.0,2.0,0.0
INFJ,NF,INFJ,0ZCGQFRcO8LrhPdnnYE4nS,47,0.5331489361702128,0.1267891057457232,0.5884468085106384,0.1733086977559229,-7.227085106382979,2.452504636611202,0.574468085106383,0.4997686791456112,0.0469340425531914,0.0372286780330044,0.3274728297872339,0.3055480374908921,0.1622042553191489,0.107965513731986,0.3771723404255319,0.1884876661887268,108.67363829787232,24.54367090684925,0.0567714031914893,0.1832363185470878,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0
INFJ,NF,INFJ things,0iUi96ZOOKl1UVthbwBA7U,50,0.58462,0.1491164303352194,0.608818,0.1912877815849027,-6.95226,2.836446942488264,0.7,0.4629100498862756,0.070682,0.0554586100122406,0.30401576,0.2750267374298887,0.23592,0.1761407113761087,0.450116,0.2102179125554805,122.15418,27.108396677714573,0.0213232736,0.1146180553737804,1.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,6.0,4.0,7.0,1.0,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
INFJ,NF,Infj's,2NQWZNNkFBzcaRCJK7ZpTn,12,0.5737499999999999,0.1487194582854821,0.4851666666666667,0.1630403370799739,-8.377666666666668,2.005061111439265,0.5833333333333334,0.5149286505444373,0.0485166666666666,0.0150256044097662,0.3374833333333333,0.3047163325674115,0.1234,0.0443127521149386,0.3338166666666666,0.1857745546395285,119.6095,21.217639074814404,2.652333333333333e-05,4.966302435292063e-05,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
INFJ,NF,INFJ,3IfySZui84sUGHxT5lFgEF,50,0.52412,0.1382555516101267,0.579956,0.2009117555910899,-8.41468,4.111690359182695,0.58,0.4985693819032897,0.0562139999999999,0.0458337145760272,0.336598566,0.2961228142816544,0.181816,0.1237212178196428,0.3594439999999999,0.1908117355737143,114.77022,29.091212851214948,0.1561645452,0.266114485802073,3.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,6.0,4.0,0.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,0.0,1.0
INFJ,NF,infj 6w5,5sbPDAat2aZm2aatTGBMWJ,50,0.5047,0.1495903590148913,0.516462,0.2244285776939164,-8.804459999999999,3.837546001638792,0.84,0.3703280399090204,0.039238,0.0161338772748018,0.437606426,0.3625891398947022,0.16259,0.1162268985165461,0.400744,0.2122719502940335,120.4965,32.31066050730574,0.1180611394,0.2435492312593132,0.0,6.0,1.0,4.0,0.0,7.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,2.0
INFJ,NF,pov: you're an infj-intj cusp,2RO7aYO0i9sYoIrjHcbEdq,50,0.5805600000000001,0.1317198883221202,0.59294,0.1684239560739262,-7.27258,2.812708173447717,0.74,0.443087497693452,0.050312,0.0445892759139528,0.28696342,0.2886633504555931,0.1952999999999999,0.1541650599658875,0.4208640000000001,0.2096898883823345,115.35218,23.039806444667786,0.0739521396,0.2122651658761546,0.0,6.0,1.0,3.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,8.0,2.0,5.0,0.0,2.0
INFJ,NF,infj ❤️‍🩹,0wVzZ7r3YjpQQCcnj0f6S1,16,0.4986874999999999,0.1303455503651735,0.527125,0.1989502031497664,-8.636125,4.380288055596345,0.5625,0.51234753829798,0.05155625,0.058080174113031,0.362834375,0.2990314848076202,0.10941875,0.0206042784796426,0.3309312499999999,0.2115993280353224,113.17575,29.98091414772627,0.0352014524999999,0.0873662445796953,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
INFJ,NF,infj💚,2baYLhqK2KoPlkgJaCDYmU,47,0.536936170212766,0.1175966585327038,0.5484255319148936,0.134981278038499,-7.271021276595745,2.033720017168813,0.6170212765957447,0.491368607293056,0.0534914893617021,0.050495078665873,0.3357642553191489,0.2771412604787664,0.1708808510638298,0.0909287074731528,0.3538085106382979,0.1625520168649531,128.1352978723404,31.63209232101152,0.0279728363829787,0.0950772274285645,3.0,3.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0
INFJ,NF,infj ❤️‍🩹,0wVzZ7r3YjpQQCcnj0f6S1,16,0.4986874999999999,0.1303455503651735,0.527125,0.1989502031497664,-8.636125,4.380288055596345,0.5625,0.51234753829798,0.05155625,0.058080174113031,0.362834375,0.2990314848076202,0.10941875,0.0206042784796426,0.3309312499999999,0.2115993280353224,113.17575,29.98091414772627,0.0352014524999999,0.0873662445796953,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
INFJ,NF,infj got me,7wRZgj6gvrT9uN5v4zmW08,50,0.58394,0.116847084792432,0.54566,0.1955643440227824,-6.97298,2.807615696200429,0.78,0.4184519575964802,0.0581139999999999,0.0608985037516002,0.37443324,0.3208563856741199,0.183168,0.1559480858674267,0.391278,0.1809523189987362,116.41596,28.761420314876304,0.019747254,0.0862728038137574,1.0,4.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0
INFJ,NF,Infj,36uGhBeaPOYJJVMVYfVJqa,16,0.4846875,0.1146942130187918,0.464875,0.1919020149277576,-8.6929375,4.286915448489741,0.625,0.5,0.0385875,0.0171719878484311,0.46672125,0.3592360686953172,0.17329375,0.149912158585175,0.30393125,0.1420170727706121,105.9021875,30.15497836890563,0.051997344375,0.1060940954892541,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
INFJ,NF,infj,4Azgoqh6oPdkHaFBZYshyR,14,0.6808571428571428,0.1064719949765463,0.6387857142857144,0.1597537424968762,-5.9924285714285705,2.501363557812348,0.3571428571428571,0.4972451580988468,0.0813857142857142,0.0775751036305895,0.32903,0.2647061615917079,0.1989071428571429,0.1524079013916057,0.509,0.2420692844239814,119.63421428571428,24.95730757229717,0.0393119471428571,0.1469861612303805,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
INFJ,NF,INFJ♒,2WC6ihTtbiXyhYNLbizPqR,35,0.5393142857142855,0.136571199148923,0.5436371428571428,0.1997363616572286,-7.921028571428571,3.764349021807515,0.5428571428571428,0.5054326709601878,0.0605657142857142,0.055642360835318,0.3355842399999999,0.311090390836213,0.1615628571428571,0.1188428821539408,0.41346,0.2243476178769429,124.24122857142856,35.33558977032656,0.0635740808571428,0.1767999805843307,3.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0
INFJ,NF,infj thing,0rkYYb7zj7ILhbEcGxj4ER,48,0.5590625,0.149144568770093,0.5698333333333333,0.1630580543181298,-6.779374999999999,2.254705034489698,0.6666666666666666,0.4763930673403308,0.0568645833333333,0.0497581191475249,0.2402375208333333,0.2743880216667079,0.1602124999999999,0.1365746956796902,0.3652916666666666,0.1926975547033549,122.2414375,29.02833301544518,0.00295747375,0.0136523530512028,2.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,8.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0
INFJ,NF,INFJ,1fPn91LccCTTApp7YgPSmP,50,0.5520799999999999,0.147498853679392,0.48408,0.1605318761657825,-9.50652,3.4450350505607106,0.76,0.4314191105869001,0.0358099999999999,0.0170772703692746,0.4972449445999999,0.2992273729737542,0.168108,0.1109818018544353,0.402614,0.1690688689648725,109.37605999999998,28.0676654347224,0.2968732316,0.3297162980893989,1.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,7.0,2.0,3.0,0.0,7.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0
INFJ,NF,INFJ,2GgE0ZVG1TVd3iQVPPU8Dj,50,0.50644,0.1369191866520882,0.54529,0.2266537881745582,-8.94986,4.389910393813784,0.46,0.5034574339058886,0.0392999999999999,0.0242411271375313,0.33014992,0.3456000827598068,0.14752,0.1030828337418258,0.3220019999999999,0.2275922010876435,116.99162,27.010762316037464,0.1511177974,0.2907239269622011,4.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,0.0
INFJ,NF,being a pretentious infj,1irFq4JLBzZ2cKql3P6QiP,50,0.53832,0.1228183393870635,0.6664999999999999,0.204725724932114,-6.96942,2.545407622141716,0.7,0.4629100498862757,0.049972,0.0297465006688318,0.143819072,0.204619672058199,0.181632,0.1342486961742638,0.5741539999999999,0.1929248190358099,123.0832,29.231506964721667,0.0122641418,0.0439781627405633,0.0,9.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,2.0
INFJ,NF,INFJ,36V4CnjVQeBqZ3qbTSRey2,50,0.58036,0.1545280847599938,0.7196199999999999,0.1498871534705699,-5.6059,1.7774529500934524,0.6,0.4948716593053935,0.0946819999999999,0.09941194583907,0.15791844,0.1977261389247465,0.1601119999999999,0.122326641415515,0.453162,0.2106824333213476,124.03803999999998,32.639753918114984,0.0001554454,0.000769890785547,2.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0
INFJ,NF,infj,5KS3iqnD6LHWaBCBSBZXs3,50,0.5344400000000001,0.1552595141519316,0.6486399999999999,0.2158026082193765,-8.29808,3.810401906275365,0.7,0.4629100498862757,0.0464,0.0389593718258036,0.245551216,0.275302229897131,0.151522,0.1007061988445313,0.4412,0.2473956593089255,121.71548,27.30118939790734,0.0690122026,0.2029816475990949,1.0,6.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0
INFJ,NF,"[I am INFJ, any problem? . . .]",1x1Pv46IPQIYTWwlFD1Ccv,36,0.5788055555555557,0.1491574085980396,0.6055,0.1333524867195423,-6.863972222222222,3.135503573008521,0.5,0.50709255283711,0.0808027777777777,0.0778254952207129,0.2619804166666667,0.2302480753894279,0.1955416666666666,0.1360002444850743,0.3856277777777778,0.193486161352487,125.14072222222222,27.28081615412048,0.0262613097222222,0.0949477612942137,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0
INFJ,NF,InfJOKE,1dVtUfKBUv1Okpxog90IMI,25,0.7294800000000001,0.1417389384278952,0.7152,0.106884283222558,-4.9646,2.092714803789565,0.4,0.5,0.084728,0.0595111720603787,0.308284,0.1667270241042725,0.163884,0.1314727338018546,0.7497999999999999,0.1154631975999279,126.52948,33.236822225908824,1.24384e-05,5.869885544596816e-05,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0
INFJ,NF,INFJ,5wr2QZa7QG6NsgPZiYVHep,50,0.5089800000000001,0.165461197128215,0.5809200000000001,0.2164347325855713,-7.77832,3.352503398710782,0.48,0.5046720495044484,0.042462,0.0176728766007953,0.29404648,0.3025506693943158,0.1820739999999999,0.1534989128592759,0.340306,0.2016306315913293,122.03202000000002,28.082747268428868,0.0789257332,0.1940908711372505,3.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,6.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,0.0
INFJ,NF,INFjism,57J73mlF4W9rbwmCptSJ3p,12,0.5670833333333333,0.1518345141822823,0.3151666666666666,0.1477299953129069,-12.09875,3.183646340711743,0.6666666666666666,0.4923659639173309,0.04165,0.0159724478684104,0.7312083333333335,0.2645948410763944,0.1446666666666666,0.0723794713906358,0.3748333333333333,0.1240504540560619,130.07025,28.79889629237709,0.0903351641666666,0.1551956155365079,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
INFJ,NF,INFJ’s like taylor swift,2TxJdHBHMWUEl0qIkkpJAk,50,0.51792,0.1527736541022538,0.42604,0.2023695306580896,-10.29944,3.4957611542190543,0.78,0.4184519575964803,0.0618039999999999,0.0548336369282168,0.4780469999999999,0.3416639778678007,0.1793499999999999,0.1590254289125369,0.28583,0.1692423841472245,121.86856,34.16763580848439,0.060748746,0.1973685458380876,1.0,9.0,0.0,1.0,0.0,5.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0
INFJ,NF,POV: You're an INFJ,5NB8CYGt2hGAjhUVCUrv7k,50,0.5078400000000001,0.133510277828017,0.54918,0.2203592326828432,-8.11622,4.348275146139053,0.6,0.4948716593053935,0.056422,0.0611883552013362,0.362671688,0.3413222811100458,0.196506,0.1467973980890474,0.413728,0.2167666694764635,118.60316,31.74440370628744,0.1421818884,0.2552068708021003,2.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0
INFJ,NF,Infj,4AAW5eIcwVhtdpCkTJmpE5,20,0.5284,0.1173978391265314,0.5267999999999999,0.1779564109846181,-7.3494,2.7822249975230444,0.4,0.5026246899500346,0.0697599999999999,0.07874575610954,0.2736165,0.2791315460735692,0.163135,0.1090302385627612,0.313875,0.1777312070900442,112.41619999999998,26.649449510656925,0.001510604,0.0036936065796972,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0
INFJ,NF,Mind of an INFJ,1S9lAxIVxCIlKtbAXrBmcB,50,0.5976400000000001,0.1345827656734937,0.6713800000000001,0.157111670931402,-6.417840000000001,2.551712241149588,0.64,0.484873221385061,0.056744,0.0508229185003966,0.18419866,0.238504243789618,0.154498,0.1222274468825581,0.4911779999999999,0.23713836595575,123.90664,21.523857986970302,0.0139331308,0.0867852585546501,3.0,4.0,1.0,3.0,0.0,4.0,0.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0
INFJ,NF,INFJ🥂,4vYKN5Ar3omfXvQsaOpnOU,47,0.5535744680851064,0.1516748158684646,0.6317446808510638,0.2350300136324042,-7.714893617021276,3.115147049596623,0.5531914893617021,0.5025375018797698,0.0624021276595744,0.0542685932447668,0.3626164680851063,0.3245894575906518,0.1296042553191489,0.0734864257132384,0.4602808510638298,0.2359317759145988,124.26236170212766,32.52223450424242,0.0476119353191489,0.1656698475517313,1.0,6.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0
INFJ,NF,INFJ Playlist,338xf1Rh76ziUGoGZLCZBv,50,0.5810200000000001,0.1694682548082534,0.6370999999999999,0.2165505314079401,-7.43496,3.289301991335561,0.62,0.4903143514780145,0.09395,0.083142754663658,0.28011163,0.3228910438709945,0.184286,0.1388037007828696,0.496512,0.2496829415110945,123.43532,30.202583276756105,0.0678355696,0.2089051003841125,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,1.0,4.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0
INFJ,NF,infj ,2rmfSLHqPohaJGAwpTp9Of,15,0.6806,0.109238794783329,0.7564000000000001,0.1245355944528081,-4.248933333333333,1.431330223786185,0.4,0.50709255283711,0.0810333333333333,0.0534653247664404,0.1571733333333333,0.1393215985033326,0.15126,0.0954832131843079,0.6268,0.1981940607442254,118.46266666666664,29.25111182665093,3.0333333333333333e-05,8.005504058964385e-05,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
INFJ,NF,Infj,5YYynNF64v4n4b5nbpbOMI,50,0.55336,0.1361998471634492,0.63226,0.1886104732305311,-6.691239999999999,2.505830650173099,0.54,0.5034574339058886,0.0562779999999999,0.0611909967033633,0.2297053879999999,0.2705439022664375,0.16136,0.0927076004633572,0.405134,0.1835831876278212,115.88772,29.98481303351237,0.0933089712,0.2309542658893805,3.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0
INFJ,NF,- INFJ Vibes -,3jF2AsMo4Qw9o74spKlUuF,50,0.53724,0.1320883377879812,0.486742,0.200148867137255,-8.99118,4.0089210553668,0.58,0.4985693819032897,0.051542,0.0415833173476173,0.4696622,0.3310865235596524,0.14482,0.1099110642329348,0.36292,0.1827547525834464,117.76916,29.960078427842088,0.0286355692,0.0879391063578667,2.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,4.0,2.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0
INFJ,NF,INFJ,32FOwXb2XrKZpB8Q5TvFD5,50,0.5239600000000001,0.1464796370886842,0.5342439999999999,0.2300261681298234,-8.60078,4.392923907924689,0.62,0.4903143514780145,0.05338,0.0523346180352733,0.33881582,0.32480583705265,0.153696,0.1074564172877847,0.35989,0.2014498420886723,126.50272,25.81608898993662,0.0786765208,0.215772727836432,1.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,6.0,2.0,2.0,1.0
INFJ,NF,INFJ,01es9b92GxumFOWy61cb7L,29,0.5475172413793102,0.1476592652720771,0.5911724137931035,0.2197823710864775,-6.8995862068965526,3.9348520167966505,0.6551724137931034,0.4837252813149744,0.0747206896551724,0.0841951999790213,0.3460655172413793,0.3125349903563508,0.1430482758620689,0.0621285281877683,0.4090379310344828,0.1790687585693453,121.12055172413793,31.49038237143231,0.028916414137931,0.1075927386746718,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
INFJ,NF,infj,38sFIlb85fZ0RpYtXiyErb,50,0.5828,0.1235609409257188,0.5318799999999999,0.1792381428065318,-8.791419999999999,2.732886595987952,0.92,0.2740475156178699,0.036538,0.0153228772541888,0.3810806399999999,0.2928647085733366,0.17476,0.1411921111284124,0.472942,0.2107826737351502,122.09456000000002,30.72059813682152,0.115395629,0.2134065104633597,0.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,7.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0
INFJ,NF,isfp && infj,2Q0buz8Gv59oUsQNmVBjrm,50,0.52056,0.1397446884829032,0.48,0.1620763236684419,-8.61484,2.2633941765338506,0.86,0.3505098327538655,0.036584,0.0152701704680219,0.4766346,0.3691985977719519,0.14724,0.0982736246717421,0.372486,0.1971196073350349,120.0432,31.235624212081422,0.0253255232,0.0925854732765014,0.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,5.0,0.0,3.0,3.0,2.0,1.0,2.0
INFJ,NF,INFJ Songs/Emotions,2WzrkatZcBN8ALXJnAFBhI,50,0.55886,0.1245442319591144,0.53764,0.1853624975829902,-7.40278,2.6859623387728506,0.78,0.4184519575964803,0.0469459999999999,0.0237541679264408,0.4022116,0.3178186295535006,0.18083,0.1161292598788091,0.39641,0.181764029860202,120.12278,33.90843375332564,0.016186744,0.1054937043471492,1.0,8.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,0.0,6.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0
